id,product,producer,vendor,price,validFrom,validTo,deliveryDays,publisher,publishDate,offerWebpage
6338,30978,25700,13686,3201.65,1981-10-21,1980-03-17,6,977,1925-10-29,website
6339,45327,13802,12864,4483.32,1917-01-09,2007-04-11,6,83,1901-04-08,website
6340,29692,47154,29960,4333.24,1916-12-13,2004-06-15,4,637,2015-03-09,website
6341,37220,21461,21357,326.26,1936-03-31,1911-08-27,4,150,1993-02-08,website
6342,42590,12517,19923,7032.93,1993-08-03,2018-09-18,3,894,1922-12-31,website
6343,48234,28898,26669,7343.78,1918-04-03,2019-12-15,2,444,1944-09-20,website
6344,26904,37365,16532,8468.02,1987-11-01,2015-11-16,3,627,2005-03-23,website
6345,28656,8925,40851,6993.21,1921-05-03,1997-09-30,3,492,1932-03-17,website
6346,37110,11856,25425,2926.97,1990-01-16,1921-11-03,5,997,1962-03-19,website
6347,21700,21032,41468,3751.45,1914-01-18,2012-03-23,6,785,1991-11-01,website
6348,33687,1666,39453,6559.23,1928-02-27,2002-01-05,7,681,1946-02-18,website
6349,46761,1674,28446,5.39,1940-09-07,1940-06-18,5,390,1972-08-16,website
6350,27068,21124,1867,3207.18,1930-11-15,1941-12-01,1,507,1983-06-26,website
6351,27696,7034,238,9535.01,1905-02-21,1954-07-28,1,210,1931-05-15,website
6352,7935,23575,2883,782.46,1914-03-07,1957-10-12,3,94,1988-09-07,website
6353,34668,47256,2520,785.85,1910-08-17,1914-08-10,5,591,1929-01-11,website
6354,47081,37996,49394,444.85,1976-03-05,2007-10-15,6,249,1950-11-23,website
6355,39767,46826,15390,670.29,1973-08-13,1972-02-17,6,961,1909-03-13,website
6356,25159,43755,28200,2441.04,1924-03-03,2000-01-16,1,238,1935-07-28,website
6357,37405,5419,31996,2092.07,2012-11-29,1971-02-05,1,873,1946-07-14,website
6358,34624,45549,49399,677.31,1922-08-03,1948-11-22,2,375,1979-02-05,website
6359,7902,8206,16430,7460.23,1980-10-27,1940-07-25,7,364,2000-06-06,website
6360,49913,48242,3919,7558.56,2005-11-22,1984-09-29,5,924,1937-06-18,website
6361,7247,17195,40246,4105.19,1988-04-04,2002-01-19,1,804,1972-03-06,website
6362,7171,29316,20631,6913.81,1977-05-27,2011-12-11,4,879,1924-12-14,website
6363,14586,8969,42876,8295.91,1926-12-10,1947-06-19,7,609,1939-04-24,website
6364,37020,16487,18615,1804.56,1944-05-24,1912-01-08,7,767,1990-12-11,website
6365,12877,46258,11884,971.34,1999-05-14,1965-06-21,7,51,2005-07-04,website
6366,28816,2296,49610,7945.51,1913-12-17,1995-03-18,6,321,1965-10-31,website
6367,26825,19069,32971,4394.7,1973-12-31,1913-09-19,1,96,1960-01-20,website
6368,21204,15731,5511,9979.12,1987-02-21,1987-07-17,4,197,1952-01-12,website
6369,39724,31335,16959,4091.43,2012-04-22,1958-07-19,2,983,2012-06-15,website
6370,7916,28399,29917,7675.18,1935-04-18,1922-10-06,6,614,1934-06-15,website
6371,38721,2769,3477,8623.15,1943-06-28,1921-10-19,1,460,1908-05-14,website
6372,31243,10199,7832,6755.82,2005-06-01,1993-12-24,1,400,1993-08-21,website
6373,41712,592,2993,7897.73,1937-03-04,1918-03-28,5,755,1923-08-03,website
6374,15884,4921,5128,5869.67,1998-10-16,1965-06-19,1,362,1982-06-11,website
6375,37859,19693,24153,7864.65,2011-11-16,1903-02-13,1,868,1991-03-23,website
6376,1437,42460,47993,2683.14,1922-05-31,1900-06-20,7,464,1931-03-22,website
6377,48148,42869,31498,9826.41,1991-01-28,1927-11-09,2,537,2002-03-11,website
6378,23011,18870,49572,6104.93,2002-10-01,1936-08-14,3,569,1921-12-04,website
6379,2809,42766,9477,2308.46,1991-02-01,1985-01-11,6,695,1971-08-05,website
6380,14611,24706,41772,9809.2,1984-08-09,1950-08-13,3,533,1969-06-27,website
6381,17640,5509,12534,6802.38,1988-05-05,1972-06-19,2,795,1935-08-06,website
6382,47909,39033,35028,5531.59,1953-05-26,1905-10-15,4,841,1943-04-11,website
6383,10286,12822,34272,7910.34,1998-06-26,1944-12-25,4,952,2007-12-05,website
6384,21889,26636,32491,4517.08,1953-01-20,1981-03-30,1,182,1938-05-30,website
6385,49289,39278,26789,5296.33,1956-01-26,1984-06-17,4,991,1999-03-21,website
6386,25355,29423,7474,368.3,2014-12-20,1943-04-01,7,695,1979-03-07,website
6387,17193,567,24825,2314.48,2011-08-12,2012-01-11,1,391,1952-11-15,website
6388,20495,2539,17326,8926.15,1903-01-27,1960-03-10,4,221,1997-10-02,website
6389,22323,22700,47936,8232.35,1923-03-31,1982-07-03,5,715,1922-07-21,website
6390,36960,31993,12904,9805.65,2012-03-13,1928-05-09,4,191,2017-06-06,website
6391,28816,12807,48985,513.36,1971-02-20,1916-08-27,5,734,1971-07-10,website
6392,16055,46266,33839,1117.61,2007-06-01,1959-02-04,2,785,1935-08-20,website
6393,8937,4956,8064,6709.71,1946-06-21,2000-09-28,3,159,1923-08-23,website
6394,43712,9060,28250,3848.83,1945-03-10,1965-08-19,4,862,1949-08-21,website
6395,17912,23628,27282,2647.06,1925-03-22,1940-10-02,7,57,1959-07-13,website
6396,3185,39459,9818,3287.01,1913-02-03,1938-04-01,5,478,1937-07-04,website
6397,27494,162,34561,3993.43,1916-04-04,1929-04-20,5,591,1940-07-27,website
6398,658,27226,40679,6807.92,1942-04-22,1925-03-09,2,188,1944-08-23,website
6399,38225,41742,38482,4490.18,1906-05-31,1989-06-08,6,177,1906-07-02,website
6400,19552,3436,7977,5660.23,1959-01-22,1998-10-06,7,637,1969-08-06,website
6401,10736,28788,17717,3641.65,2014-11-11,1954-02-17,7,331,1973-05-08,website
6402,8738,29348,40376,6098.39,1966-04-09,1905-02-04,1,612,1931-08-12,website
6403,29665,40745,41798,3673.19,1928-04-01,1900-04-19,3,811,1925-04-03,website
6404,928,19473,6000,1272.25,1943-01-08,1928-02-15,3,16,1934-05-26,website
6405,27639,32703,11248,6986.25,2015-05-28,1982-08-16,6,109,1990-09-16,website
6406,45842,34856,1748,9956.41,1914-08-28,1916-06-20,5,249,2002-10-18,website
6407,20143,46855,37333,4476.38,1920-11-19,2018-07-19,7,616,1992-05-05,website
6408,31546,9062,39114,4560.89,1952-06-21,2006-08-01,1,788,1956-07-13,website
6409,42287,19124,11208,4511.27,1978-09-04,1943-03-19,4,564,2012-11-30,website
6410,16564,10335,3065,2928.31,1989-09-23,1967-01-29,4,683,1931-05-14,website
6411,35849,2082,11670,1295.07,1945-10-30,1963-07-08,4,469,1926-06-09,website
6412,20453,15726,34489,2660.99,1994-06-28,1955-09-29,5,929,1921-04-01,website
6413,35801,19220,21169,3109.75,1922-08-29,1945-05-24,5,142,1925-09-03,website
6414,15957,17792,23733,2645.54,1974-08-06,1983-10-27,5,911,1908-11-16,website
6415,3148,16321,37769,2017.6,1986-10-01,1958-05-31,1,287,1998-04-27,website
6416,12307,41742,2806,7064.36,1994-12-16,1904-01-23,3,476,1945-06-06,website
6417,49284,47271,21986,5617.06,1966-01-29,1963-05-12,7,642,1909-05-10,website
6418,37241,23060,43650,8578.69,1996-10-06,1925-03-26,6,849,1952-09-18,website
6419,43176,8564,3125,2655.16,1936-04-06,1990-10-21,2,826,1953-07-29,website
6420,5088,1122,24487,349.01,1975-11-22,1992-04-17,1,140,1982-01-01,website
6421,27743,15495,18208,2755.71,2003-04-28,1953-07-22,2,102,1978-09-25,website
6422,33826,43582,46652,415.45,1938-02-01,2018-06-18,1,232,1955-12-10,website
6423,40108,42199,26081,5672.53,1906-04-02,2001-06-16,5,608,1942-09-20,website
6424,32725,41095,48912,9071.51,1951-12-21,1959-10-26,7,208,1903-01-27,website
6425,49623,10357,8721,1552.38,1900-07-17,2004-09-29,1,233,1959-02-04,website
6426,42751,24349,35476,6081.86,1941-12-21,2012-12-27,7,232,1991-12-15,website
6427,32714,6751,17713,5764.06,1943-08-06,1928-06-04,1,508,1951-12-22,website
6428,3778,35067,2660,3920.44,1977-08-22,1971-01-23,7,694,1903-08-27,website
6429,1630,11597,47693,2980.54,1992-06-10,1916-03-30,6,605,2012-10-01,website
6430,9857,10088,44714,1410.57,1906-09-06,1989-11-13,7,9,2006-01-28,website
6431,44416,10291,14979,1541,1986-11-20,1937-04-02,2,326,2003-08-28,website
6432,38703,11813,29978,779.71,1927-01-10,2010-02-04,3,22,1927-02-22,website
6433,38276,33149,5126,1549,1970-03-05,1943-06-25,6,401,1977-04-27,website
6434,21770,5425,14263,2526.7,1953-12-19,2007-06-14,1,883,1995-05-04,website
6435,17317,14992,42020,459.7,1959-02-02,1936-09-17,4,934,1965-08-28,website
6436,15718,17922,15684,5608.62,1923-08-05,1982-08-30,3,808,1933-07-03,website
6437,20124,9147,32436,1971.14,1948-09-11,1967-03-07,1,939,1928-04-21,website
6438,13370,27019,18564,5747.73,1943-04-05,1909-04-14,3,588,1941-05-12,website
6439,29767,43682,31078,3343.75,2005-12-19,1964-12-26,3,232,2017-06-30,website
6440,34333,23803,25513,1010.12,2011-06-13,1921-08-06,3,491,1941-01-26,website
6441,9795,6928,8925,326.38,1943-05-22,1926-01-23,6,398,1945-05-22,website
6442,39012,14620,42476,1626.84,2018-05-12,1998-04-21,2,654,1982-09-09,website
6443,13934,41933,37763,5086.06,1971-06-11,1945-10-26,5,980,1918-10-25,website
6444,33495,15636,33900,4566.44,1917-08-10,1948-06-15,4,210,2013-08-09,website
6445,34845,45158,48145,5891.24,1947-12-04,1959-10-07,6,802,2007-06-03,website
6446,9264,15884,32380,1360.1,1936-05-10,1955-12-30,1,405,1998-05-15,website
6447,895,37628,25766,1752.93,1970-08-31,1913-07-09,3,385,1951-11-15,website
6448,22010,25346,2585,6722.68,1935-02-26,2004-02-28,7,925,1958-05-31,website
6449,20602,46486,41894,7099.51,1916-12-15,2013-05-06,7,210,2002-07-11,website
6450,14122,15581,32484,2044.93,1962-08-14,1924-09-03,5,121,1969-10-29,website
6451,17304,35044,2175,5221.91,1960-02-09,1909-12-19,4,158,1956-02-02,website
6452,13750,25581,38472,8484.22,1981-03-01,1931-11-17,4,775,1908-10-24,website
6453,41001,42622,1628,7460.15,1955-09-15,1958-07-28,4,361,1957-05-18,website
6454,19913,18686,16509,4123.02,2011-06-22,1912-02-28,7,879,1971-05-29,website
6455,4460,24139,49887,3674.01,1918-06-24,2004-08-29,7,308,1986-01-02,website
6456,20038,35559,49241,2723.13,1918-07-16,1958-05-17,6,35,1946-09-10,website
6457,45479,4370,41778,1757.45,2000-08-22,1923-10-24,5,17,1908-01-18,website
6458,25937,21687,30244,2309.67,1952-09-20,1902-12-26,2,396,1942-05-08,website
6459,9998,31047,26905,1723.86,1930-03-25,1998-09-19,6,109,1905-04-16,website
6460,10284,16718,49065,4725.32,1911-08-30,1915-12-13,5,204,2001-12-04,website
6461,42892,42960,47092,9950.7,1920-05-16,1940-05-18,3,274,1987-07-07,website
6462,24271,28543,30972,4213.47,1925-12-04,1947-03-27,7,404,1913-07-17,website
6463,44030,21309,201,6444.25,1903-02-19,1997-03-19,4,69,2007-10-07,website
6464,22267,25055,35411,5215.43,1996-07-22,1968-06-16,3,105,1985-08-07,website
6465,49383,9947,44681,1103.15,1986-03-29,1967-05-18,2,496,1979-09-15,website
6466,3946,26226,41167,6895.67,1914-05-15,1915-10-31,7,70,1924-02-11,website
6467,1846,41100,3087,350.88,2017-01-20,1915-10-08,4,813,1908-05-28,website
6468,3949,40355,28359,6705.77,2014-04-13,1962-08-29,3,443,2019-09-10,website
6469,439,23789,8050,2238.36,2013-12-28,1992-03-01,6,5,1977-11-20,website
6470,27808,2844,18535,5745.39,1925-12-02,1906-03-12,6,703,1923-05-18,website
6471,39523,2675,22204,1133.93,1987-01-04,1983-11-04,3,920,1962-10-31,website
6472,10227,10833,33275,5135.82,1965-07-31,1928-10-02,4,778,1992-07-21,website
6473,30111,4801,36399,4612.49,1906-03-31,1997-12-14,3,222,1982-02-22,website
6474,19136,17152,15593,4101.53,1942-08-18,1946-09-09,4,137,1939-02-12,website
6475,24871,7773,7586,309.91,1913-07-22,1998-12-14,1,322,1910-01-04,website
6476,3903,45976,3098,2741.2,1906-07-22,2017-10-09,1,772,1975-09-10,website
6477,12296,41181,46996,2105.45,1944-08-05,1903-02-03,6,507,2005-01-02,website
6478,6894,18162,45177,1741.49,1981-06-13,1967-02-21,3,60,1943-04-21,website
6479,12835,34219,32890,3856.06,1946-12-24,1929-09-01,4,533,2014-08-31,website
6480,1514,19291,42480,1457.8,1937-09-09,2002-07-20,2,336,1963-08-27,website
6481,9552,23875,34850,7005.38,2008-10-28,1975-02-05,1,613,1942-03-30,website
6482,39162,4403,40116,9327.27,1906-06-02,1940-04-16,2,937,2001-07-29,website
6483,47019,3310,23310,3809.4,1974-12-10,1992-11-21,7,68,1909-06-14,website
6484,45213,37524,21095,1147.71,1930-11-08,1987-07-20,2,764,1972-09-28,website
6485,33935,4922,39860,4037.75,1912-05-02,1995-08-11,1,554,1913-01-16,website
6486,6117,40843,41999,5720.24,1920-02-27,1988-02-16,3,930,1921-08-08,website
6487,16913,39006,7947,9743.98,1967-07-30,1976-06-06,4,343,2010-10-21,website
6488,8276,35274,19472,7064.95,1974-03-13,1902-05-13,3,89,1991-06-30,website
6489,14027,31746,19213,6099.32,1970-05-23,1927-08-17,6,887,1924-07-13,website
6490,44660,30359,36877,774.28,1983-06-25,1911-09-14,5,857,1909-02-22,website
6491,10127,24594,8625,4808.32,2003-02-06,1951-10-27,3,857,1950-11-17,website
6492,27686,25911,48829,3129.48,1956-03-10,1998-02-17,1,799,1903-12-20,website
6493,40486,32871,31941,8264.23,1918-05-10,1909-08-22,3,666,1994-05-12,website
6494,39882,45861,39735,6864.27,1953-04-30,1907-04-01,1,104,1956-10-22,website
6495,32053,31068,4922,4662.43,1985-09-17,1978-02-17,4,502,1960-04-05,website
6496,10437,33580,25164,1899.32,1904-11-25,1976-01-29,1,639,1935-07-19,website
6497,43117,18875,5349,2483.43,1923-10-13,1974-04-23,7,154,1904-08-17,website
6498,42755,30760,39320,5658.13,2004-03-29,1986-11-30,5,47,1994-03-17,website
6499,32170,4224,46804,156.3,1992-12-19,1984-08-07,2,664,1970-09-06,website
6500,23931,11506,933,6627.34,1991-08-01,1946-06-06,3,929,1984-12-21,website
6501,43544,21486,2111,9120.63,1984-12-26,1904-05-18,1,56,1938-03-17,website
6502,12710,45608,19562,1787.97,1910-08-22,1920-08-21,4,38,1983-07-08,website
6503,30451,1503,12295,2659.57,1930-12-15,1987-03-18,2,50,1927-05-27,website
6504,34434,20714,26273,3364.77,1959-03-26,1908-03-22,5,836,1947-01-01,website
6505,4252,40603,11177,6093.49,2012-07-02,1911-05-13,4,102,1915-07-28,website
6506,14101,5853,48077,1896.48,1964-07-06,2005-05-30,4,72,1964-06-09,website
6507,24100,33176,28991,238.28,1938-03-15,2016-10-09,5,690,1927-05-24,website
6508,16226,16047,32981,7154.59,1955-05-05,1952-02-17,7,893,1961-01-24,website
6509,18916,22271,30846,330.89,1997-03-01,1904-08-15,3,419,1995-10-22,website
6510,24887,1898,11906,5147.85,1920-06-28,1999-12-05,4,820,1909-09-26,website
6511,16788,10788,34027,654.09,1955-04-22,1962-09-24,6,101,1989-03-03,website
6512,10554,39338,28897,9942.68,1988-06-29,1952-07-20,5,962,1955-02-03,website
6513,11353,27309,8784,6343.39,1907-06-17,1963-06-16,6,910,1999-05-06,website
6514,22110,4733,37124,6874.75,1986-07-24,1988-04-08,1,457,1954-08-22,website
6515,7873,47419,21149,2519.23,1992-07-29,1910-04-01,6,865,1967-08-03,website
6516,23540,48347,20224,7724.96,1945-12-09,1972-08-03,3,931,1919-06-13,website
6517,49079,15326,38458,3118.94,2014-04-26,2019-12-13,7,949,2006-09-07,website
6518,45588,8378,46362,6878.25,1988-08-06,1990-06-12,7,856,1974-10-22,website
6519,46288,19741,31955,333.09,1900-10-14,1965-12-09,6,283,1917-07-18,website
6520,28659,400,10525,2728.05,1901-02-23,1908-11-06,1,98,1966-07-24,website
6521,39071,49913,6217,622.4,1952-05-05,1946-09-01,4,24,1968-12-30,website
6522,37313,47958,2821,2789.61,1979-02-20,1955-10-04,3,945,2014-03-04,website
6523,41541,15811,40680,6258.6,1984-02-29,1967-06-18,1,820,1931-12-15,website
6524,20373,3688,35861,8024.77,1912-02-05,1909-02-08,2,451,2002-01-05,website
6525,19380,29803,29613,8220.97,1916-09-07,2001-03-03,5,808,2012-02-22,website
6526,36541,14295,29192,6230.4,2016-03-01,2010-05-27,1,631,2010-07-21,website
6527,26266,33189,46704,272.36,1976-11-26,1936-11-06,6,642,1986-07-10,website
6528,5147,9954,21719,1188.06,2017-08-19,1993-07-31,5,146,1957-08-16,website
6529,41371,4770,28311,8302.6,2011-03-21,1949-09-17,5,140,1921-09-12,website
6530,30016,17824,3530,4413.62,1903-05-16,2003-07-19,5,583,1900-11-06,website
6531,21242,14405,41789,4073.04,1942-05-16,2003-02-26,3,909,1964-08-27,website
6532,23266,16398,39307,635.36,1977-12-13,1926-04-20,3,441,1994-08-10,website
6533,25891,32593,24966,3516.05,1977-07-06,1983-04-05,3,169,1959-10-21,website
6534,39008,15259,37850,757.93,2001-09-30,1993-11-05,7,678,1928-11-30,website
6535,12989,18125,13103,7519.68,1976-06-16,1963-04-18,2,93,1916-09-11,website
6536,44722,11864,35490,4237.52,1981-02-04,1999-10-09,7,268,1974-03-09,website
6537,18285,1351,787,175.39,1992-02-03,1984-01-25,7,50,1973-06-19,website
6538,36934,33501,5683,9278.66,1963-11-04,1987-12-12,4,16,1961-03-21,website
6539,44121,44767,31068,793.21,1977-12-19,1915-05-31,2,742,1986-02-10,website
6540,21147,26203,7677,8897.37,1975-03-20,1989-11-02,7,349,1907-08-14,website
6541,37308,28404,35380,9949.25,1949-04-09,1925-09-07,5,19,1926-05-31,website
6542,35743,9483,5290,23.32,1961-01-23,1992-05-31,5,296,1934-08-16,website
6543,34088,34067,14789,7465.64,1923-01-05,1984-06-01,7,577,1937-11-09,website
6544,14285,35591,26509,8774.93,1988-07-12,1975-10-04,7,432,1931-08-13,website
6545,17752,37368,16199,1583.4,1979-10-05,1900-03-19,7,754,1922-03-12,website
6546,9616,20306,406,6374.8,2015-07-16,2005-11-08,7,198,1978-06-09,website
6547,32692,27427,49066,5449.47,1936-01-21,1913-07-29,3,667,1951-07-18,website
6548,27009,390,21040,4116.71,1973-12-05,2017-08-18,2,918,1926-08-23,website
6549,45685,41244,34639,7830.79,2013-01-04,1954-01-21,1,963,1921-09-29,website
6550,20006,7666,1165,6854.14,1901-10-11,1967-08-21,2,758,1989-05-21,website
6551,43231,11719,13870,8800.63,1910-08-08,1935-07-11,2,423,1925-07-04,website
6552,30590,33410,44387,8582.49,1985-04-03,1963-03-02,5,33,1965-09-14,website
6553,10464,13084,44402,957.11,1999-09-06,2015-10-13,4,643,1985-03-14,website
6554,7352,9601,39933,9404.55,1948-01-16,1969-02-17,7,962,1917-05-02,website
6555,21359,13597,15928,9120,1955-01-15,2003-01-06,7,82,1998-10-01,website
6556,250,34816,29657,8094.59,2012-05-01,1940-03-24,3,675,1951-05-12,website
6557,11198,42716,27468,2094.22,1968-08-11,1907-05-14,4,406,1948-09-21,website
6558,39170,35494,43203,1562.43,1952-11-04,2003-02-27,6,522,1993-05-22,website
6559,14713,46422,37046,9522.86,1977-05-08,1934-07-04,4,517,1912-10-09,website
6560,1634,25302,11962,9567.63,1909-05-14,1934-06-14,1,898,1984-05-10,website
6561,18697,30615,36937,9267.42,1900-09-28,1903-11-23,7,441,1935-01-09,website
6562,8751,17407,44904,9936.37,1963-01-21,2011-06-16,5,664,1985-09-28,website
6563,419,38018,21704,1233.26,1956-12-04,1945-04-11,2,576,1920-04-27,website
6564,14138,26061,27297,7712.22,2005-01-29,1928-11-30,5,250,2011-09-28,website
6565,2696,27870,37162,5869.96,1929-12-12,2003-06-24,7,673,1928-11-09,website
6566,16045,15110,5732,9406.9,1949-09-07,1919-11-04,2,831,2004-02-05,website
6567,34933,27063,27069,9566.61,1976-02-06,1910-09-25,6,51,1991-07-17,website
6568,38763,7214,7435,2545.15,1939-06-29,1915-07-07,5,667,1903-04-29,website
6569,31187,10420,49771,5874,1979-09-29,1946-04-12,1,565,1972-02-28,website
6570,11314,13990,23716,2794.72,1939-01-27,1985-06-11,2,426,1906-08-29,website
6571,12442,47700,4851,552.55,1967-05-04,1924-12-02,1,204,1945-08-16,website
6572,45360,38369,6976,704.39,1939-07-25,2015-06-30,6,258,1996-01-05,website
6573,6559,35805,26473,5176.76,1974-09-07,1980-01-19,5,810,1909-03-11,website
6574,9936,42345,23113,2646.04,1961-08-13,1913-01-11,7,602,2003-05-12,website
6575,42718,27885,17649,309.91,1983-06-13,1953-05-20,1,438,1994-09-03,website
6576,41387,649,45375,4089.28,1925-03-29,1906-11-29,2,612,1976-11-20,website
6577,26290,23235,19859,4596.04,1924-03-06,1949-02-24,1,346,2002-10-17,website
6578,10161,12057,27632,7180.71,1938-09-20,1925-11-17,7,456,1943-09-26,website
6579,26091,826,17058,3847.52,1950-08-03,2014-11-10,5,872,1995-02-26,website
6580,7834,2883,27300,9810.8,1930-07-29,1902-01-30,4,46,1930-01-27,website
6581,28259,31007,12249,1552.61,1902-10-01,1989-11-12,2,867,1929-03-12,website
6582,22328,9909,3364,4741.04,1925-03-26,1949-08-12,3,410,1967-08-10,website
6583,25492,17296,39279,9172.23,2001-08-15,2015-10-09,4,272,1983-02-13,website
6584,24218,8462,14004,3982.45,1922-04-08,2002-04-17,2,885,1962-02-02,website
6585,7392,1521,19208,9817.04,1920-05-22,1952-03-19,2,951,1950-03-09,website
6586,35321,37545,17910,1341.35,1922-02-07,1954-09-30,3,686,1974-04-13,website
6587,41643,49440,34439,306.85,1905-06-12,1904-05-02,6,738,1998-10-28,website
6588,47810,23426,31678,8290.42,1959-10-08,1960-10-09,5,699,2002-08-30,website
6589,14834,10841,22614,7934.27,2008-01-25,1927-08-31,6,463,1998-10-03,website
6590,11176,10971,49543,7841.98,1989-06-20,1955-07-22,1,165,2016-09-04,website
6591,22634,41949,16924,508.82,1905-09-14,2011-07-13,5,959,1999-04-12,website
6592,31279,6577,46393,4310.01,1991-10-06,1963-06-12,6,644,1935-07-07,website
6593,2331,45110,17871,998.2,1912-08-18,1908-09-07,4,648,1991-06-12,website
6594,2326,8930,46881,4815.73,2003-02-28,1963-02-22,2,197,1985-02-17,website
6595,9247,11873,46198,8967.98,1994-08-10,1987-11-01,3,736,1948-07-22,website
6596,36080,44203,37352,1447.32,1960-01-02,2016-02-11,4,679,1983-04-27,website
6597,32481,8726,3723,5877.45,1981-02-13,1975-06-30,7,470,1925-03-26,website
6598,10975,16211,41727,4791.49,1911-10-06,1932-12-04,2,827,1903-09-12,website
6599,13035,774,46508,5540.05,1954-03-19,1957-09-21,3,750,1917-05-11,website
6600,32834,5335,49762,1053.94,1927-05-13,1911-06-04,2,567,1980-02-05,website
6601,20081,32222,27516,6389.84,1916-02-26,1986-11-08,5,869,1983-12-28,website
6602,41153,35580,34343,7497.81,1938-02-18,1994-04-20,3,697,1969-05-22,website
6603,16093,48420,2395,4718.96,1918-09-21,1958-07-19,7,307,2002-11-08,website
6604,43158,38962,5695,7831.42,2005-10-02,1974-01-17,5,455,1903-06-29,website
